initial_x,initial_y,yield_curve_pc1_risk_factor,yield_curve_pc2_risk_factor,yield_curve_pc3_risk_factor,stock_vola_risk_factor,credit_default_rf,mortality_risk_factor,base_lapse_risk_factor,mass_lapse_risk_factor
0.0097925984111649,-0.0143403429458546,0.0060810311384977,-0.0115728844801612,0.0367751971031623,-0.0384838170562511,0.96826806893892,0.958994936711349,1.17987237654159,0.912766293551334
-0.0025053619363063,0.0028192405497878,0.0451872244973352,0.0263509548019913,0.0067066411092604,0.113096416456818,0.944877526059412,0.985661647740284,0.951283719114299,0.980160757409625
-0.0064758219228849,0.0096789753916825,-0.0158105929859356,-0.0056142083158574,-0.0165913984727574,-0.0587513776243196,0.970416241700181,1.06274514033203,0.759313388317849,0.980751551161411
-0.007528128242167,0.010895799890091,0.0198097609112415,0.0066234142833507,-0.0007841393941564,-0.0006176173805968,0.952786985409522,0.883200363746618,1.06038815282567,0.960177016861306
0.0094978264363837,-0.0107717947324195,0.115417790304593,-0.0124516440565102,0.0261478752009056,0.0108889865826152,0.994634556130454,1.03324698684348,1.05573258180457,0.916775805607475
0.0054488134458038,-0.0091244416477141,-0.0205525134590842,-0.0096495880482519,0.0028055184213911,-0.107608417861004,0.939417303589561,0.958350712947199,0.985673738635342,0.841207917830368
-0.0104920031362043,0.0138888756914088,-0.0121973273625299,-0.0187295937339825,0.0075486847201617,-0.0110209991625768,0.934489423876201,0.878332386812055,1.02946359360357,0.837049207559049
-0.0199202466031318,0.0254554919919659,-0.0046621815517641,0.0139520720767832,0.0103568678634526,-0.0801107493721123,0.948696144186048,0.946524316501556,0.954477384649791,0.900662662965139
-0.0113003504700528,0.0163559751613722,-0.0632992098299882,-0.0161755751955881,0.0002252543353726,-0.0276157253385674,0.955011847656287,0.956578455011513,1.15076732852978,0.990978524016852
-0.0020850914576624,0.0027074829782223,0.0089667649948121,0.027778985470899,0.0114198014649083,0.0312766659115078,0.951289475456613,0.969862465092265,1.35270990200732,0.961578884478102
